machine_guid	c
1a4b24cb07a6da5c90b033d2692efda6	1
51aa4e5f608691df991ff5ff161e0dcd	1
1ae2447a17fe44e493ca054686e3e431	1
350ffe2a2253441d2ee20967fc553731	1
1e084cc41bd1e5120a35201100dd6d44	1
1a5dd95fa9850f0df2bdcf8cbe629b64	1
39cfbf72d8b579f94c457e13ce0da2b3	1
20dddcb01adbd9b87875e7dd458f5f31	1
198fadbb7fa9c2f004d8b5825ed397db	1
133f1d94c56431210f8d47ea2dc4a973	1
fbd45a2b00a287b93e4f6a183d53bcff	1030
b21c70fb9f91bf3f9d347535fee555ab	1007
fd1c726754e5a065e5a6a96dc2362257	996
f70fc844685da72795f3ccbeef1705b3	676
fccf6adc15a970ab0fd066b4f44970ad	672
fbe362d7c5601b0e3c21899907fe3b15	650
e40860b8891dbe2bd723fc4d5298c94b	476
ede0b4b46f40059c578fc6850986b39c	423
ff6b0f8597171943728cd6c836d5d5ef	371
fe6172d3c34d7cecb45b02c1b3be69a4	298
efc4bf34cf046c44514e7dd421ea2d52	256
eefbfbf68fb740a19f351965cf0be962	203
ff4ef0f10cac24ccb1a8e0029045d52b	176
af4b54362cd5506bd129abfe8ac69dcc	170
d9e180b3d409eff1e2244c871b2fc8bc	156
f5378b0059830164cfd1e7a2b40aaadd	153
ebdbbaf2ac138473432aa6121d3afebf	128
e3d4f434ba49c4faeeba9f978d21591f	124
eb71a94f1530dd92e4be4dc66055411b	109
d571838529691a1cde793877c7324166	106
f052fff341d0ef0b7c559c63a24b7219	103
e495fb0cedc0a0f1ec2e8a8217fd8874	98
d6df2cc12c7c020bfc0ab62ff74222a0	94
fb367e365c9a416b807aa07bb67f910c	93
f3dead2c79184acbadb2ee049184eeb3	67
f8b730e7053ae59823e0e0f5740e123f	35
ee77f69212214eeb82b30ac5d02646fc	34
f69ad6e186ceebbb4b115bc65937d0a2	21
fb3489a239ce47cabc3c6f0762364fb8	11
e830e1c386ba4014a95582f059c14664	5
ffbe7f226ec3191d6185d72edd22a095	5
b886c93365dfb41951c69e03bb52569c	4
cd54495d512e5328c98b097cb6e7b3cc	2
e135d8588a2c70955e9de03048283c27	2
e9aaea64e2f64cbabc6ada4d2b970ec2	2
eafa210ff791ea64f01ed4f95595304b	1
f04b4eae95d54f1625e7c8ba45f122cd	1
f32843c75894d0a014021343fd26633c	1
fa6cd87588781ceef9acb0d8efffd0d6	1
f39635a48fe9b41e4d525b12dee4cb98	1
6ba06f65773320ae1d3a55a3b222f194	2011
95012e1f709653fadc01386c65a3d58a	1054
98abbff35bc7c3f7ae27aefa26e660c1	1045
d6306ce4deb6f637bfc0c9de329dc138	1026
7481b9a4d221f624d8fefd67f750337b	1019
7efbf183f0723ed65d4c8412d4858618	1019
b0bb8207235dc1a8586c9852cc064b0d	1017
a44e3b101c7c5e0d1bdba00c6100cc95	1013
8c5f6119b8f60ba9a3fcab965089983b	1012
c078dc0d3105913f87c81b30310f1fcc	1010
8e0c8439f25de0bef758a5caf42c2802	1009
bfa3e5b9cf744e37755f2bed5954cb08	1009
efe18ebb7b6ba316cce7311ec9592a12	1007
d3f2b480582370173bd19bde94270359	1007
af06eccc4d79c084dcae6400c2dfb4d6	1006
bcb749dee30cf7da13c5292165c991fa	1005
cad7c90c6982fc6677c219c0860ae4ea	1005
accec39473e96ea90621d475df5df055	1004
952b3d21fefb9ddd1b5d6828e5c5049c	1003
af987b828b376b016f06418f383e357b	1003
7a44f59e7592d5002a16b966c16d6160	1002
87a7a48ddb14307dc09a635c9da77fc8	1002
a77ae614ddfc51e84806fa7c7bb67719	1002
a3224de14538f3dcc330e3ae6a3d60f2	1000
c3beb8e8f0d5d8d86bf775be8c7d68bb	993
b13591ab7b72beb77cfb59a021316264	992
8dc0624ffd5cd938637837052adcfd58	991
853018a5de7fc13b0f6a71af0675c511	984
cc4aa1628f6c8e341bed3188846fff26	965
5ed121fe09594e77cc047118e0cd4154	956
beb6f152fe3a1eb254741540b43f4ad4	882
cd6b4c74e81e8bc19c47508344dd1eaa	846
bb0ba542d114ed80e9841b9f9c0ce013	812
dccd1298ae6b13747769daaaadd88ada	741
b8f15a164715b329916eb46e595b7228	719
c60c8e376f511f74758e208c29bd7ad3	696
f0692654bd105276bb0c091b7d6a277a	689
db9ddcd1fcb91f9bf1fdf59e3f26db92	689
d57441cff48a3473061309939e5c13b4	687
e1ee155bc525fa603b82ecb744eb7905	681
dc838cdb05e32bf1241edb2e539b95d0	679
bd71a51c7065fadf5bc9262a4d037134	678
e0b8ce043c438a207f7233b2360ff7f3	678
b049c4d8907d123a6966a7d242ac84c7	677
c40e829d37381c3a3ac2f162db5084ba	675
a84b19b7ed9cbaa82527de5ad3424387	669
a68a792d1fcab7944d9c10e3579fe437	666
b174d771e71d97dab62418bd515fd607	578
5e88dcaf62adbcf112dd548abcb3d824	557
eb2d69c9c6d0a72353e8cb8b4219de9a	545
f27df17748b5da80f26ca28d0e1fca37	542
a5ec029fdc40b312a223576c27a67804	536
a063b1515d82c2ed6e208dec4ba76e6a	531
df430d9734a2538918f3de5168928be9	520
e3a9710375e86f41f8b7c596ce39beb6	507
ab29406d6ad9e3c9d0a13040791cefa1	480
cc4784d715b8faa1c033a2d7fe0eef55	443
7e0b356ffe0638b80f9d7c97e9bc50a4	434
aafc534790c52c123b899b626babdb87	433
e1700ce2795d51542bef8495888ba925	423
f8a071f30d3187ffce3eb86388f322ff	384
898759172ab9f119fbd27706a502409a	321
d7dcd51806de000757db17085209228f	304
843d470fd100e08c9365f66fd60acf14	257
df9fdcb005e29d7a88cc414d0f482966	242
d36d73e248e4cede0c6e1f5a3d4ebd42	238
cd016890ea80cda42c83867fd069c484	218
90d6a58c93b06c4cd2f61f47385b0280	217
85e86e3a0b0d6161538dda2205f01efe	216
a4c8ddcd8a1611e0a796a4badbfb2f43	215
7e20e17a64ac498eb5b41a2502741881	213
dd6887e4f4a89ee7534cab96d21f542c	212
d8467b241a804a91a23ac8611cd25bf8	211
d424ece604d74d69a9eaafb21e4a351f	204
6db8050356814ef88e614cd9b51eba48	204
9296de03590048ddb6beac10f2038e43	202
fd5b39c318742f3794bd925b2929a152	199
a3e85262a3b94587852e64b3b50cc636	197
a5f3b4ee6a21d1e68bfb4d188fe63458	188
977446cecc203ea27470c370c328d6ec	182
ba2f7a3d0c7a5fc9071604b7c2b6a178	175
9acd28cf300d05f7bf1656ecc59859dd	172
b0ee2ad613ae55d9a51410fb6629006a	160
d3d1890e60c94aa56ca998011fa78b54	160
79fc3915fa5bdbdc68ba9c95a85f57d6	159
afcacbf923e980d146f02e617446923a	159
f544abef6bd495eab933a66d9ba47f3e	158
7f93614c1f1647961678cd79646a3a14	150
82906695fc5c4e14a9cc0aebd52afac4	148
921094a8fe79a6de9b71d553bfc6f799	136
b5fb68cb2ec7323705d3c42610004e6d	135
9f840990352089c2870932844db64c34	133
8fa903e57bc3d4066bb6e293f29ea67f	129
ef04c4e1f816fb73373400e2f590f928	124
b6b153287fdf43a80e1072ece92c13fa	123
aac205c9f736ff0b8eb22789f7321fd3	119
471e4d13911fa834e2e3d428fc58d43a	119
9bfd9630ee7cf4af308a96363fdbb127	118
779cbfc9002c9befad750da2f58d5dca	115
8894a12f6bc7e102d5c0996e8f9533c4	113
9dc837fd4d6aa8ccecc3a683c1b6146f	113
987bd96fdf0f0e7c7e3746f50f69e1a6	113
e86446600748de7cc29ac2dc08411642	112
87246daea6b2aa77eaf9fb15d1ae332c	112
95f0c26590d741cb666c5fa985e45a86	111
aea03568088c978205d93bc0d4437832	110
7e179804efb2618ade292c5404f480e7	106
d56bd123726f1cf133764cde9214b7ff	103
7a460040c7e2e7939e94723ee8d925ce	103
eeadd66d0450762d049f337397eff414	102
bfb2385666403c591e8fc8bcc90bd499	101
bfd868bbbc7d4a4daa27d3b8577ae4b6	99
b3424c3752b1884884fd54f4dde67651	96
b52783f2829b8338260433c2392a600d	92
f959f4a9f1ecf17dafb9c31d087b7b40	91
bd59fc6f488742eafa08d5bde28ec192	86
f4b2ec386c98f84588de872496a37489	86
f243353e92dd4b4891a923919bf8da20	81
d5fa95ea9161480b8b47b23e42181907	78
bd722f7efe60afcfc069694135b70ef9	78
8c2508e2a343d5b5417e0f8d619e643b	78
d869e67e6f445178e45465fc53b234dc	77
9ced1757a6e7db062c881d7e6b61f034	76
b1e7d43e75378d685dc81457f566bc3c	75
f43d641aa1036253314d9f47c496c594	75
a96f510ef610a073617448895d853e9a	71
a7e734808b5344fbb409dfa24b0076b4	65
ed7a7a250c540cff2f1380c79d587b70	65
efc03b5391889bfd96b380f2a512ead4	65
a636462c7a3ede6a5285771a5d4de18e	63
b838b43ce9c89a672181174edb5dd8d1	57
ccab1d28f8a501614ae06b28fa82e42e	57
d118e973b9c84602b1865072f7b6352a	54
b83564940034427c81684ad0cafa5521	53
b0896a3da71247bbb389f8d374677830	52
e539436468b1f79b2b2f32843cbcd8a8	51
c7ef54c320dc43699a65029adfa27596	50
d2851511dc2944e398607ba14383b08f	50
bf835a74c2bef2412406ceaf9eb59086	47
be44ee431d4b4560b0cdd42b19847c5a	46
ae0a1a6dfd957f1f95711e32dd942696	46
d794bdcf216071e9bcda6c23968b06d2	44
9b096fa4aa06738e4f51f93baf29e1b4	44
c848591356b24081822996151e6059d6	39
a77cf210f2c6c1b64f069a62dfe26a8a	37
9a0a44b816f68a97ace1704383a25ffb	34
77b95f7661c7419f97fc020dd2add7ab	34
db5fbdcf8de08dec261b066cbb71ec3f	33
8b4093b5067e46c998dde9a42debb501	32
95d58742a09f4ebab477bdb383224ac9	32
b5b0d70d9d3952844b676544999b2e37	29
98c2382544ed43ea8188a49957f98531	28
a2285ae3a5c7edb59d96e07736613264	25
86ade4ee23f305d0dc95df2f24273934	24
a325eacbe86245e5950c2aa50a3324a1	23
afbee33b0a66448a952524154c198196	21
c6443eb8dad825d267f6ae6631bb8e3a	20
b8ae820507b9485db622868f4736abeb	20
ce3aaa92bfbe3a1d62888cc10c623d52	19
7d858b789158ac3cc94359ead4429ba0	18
f7b0b031272f419cb5711d43f6701f6a	18
a7271af1b9555ce65b4c702d23ff77ce	17
8f9f1b3f45ac418daea6b5fd6016d344	16
de388287b842edddd3ea231af46f43bc	16
b05cef0dbb3049c18f4e897682028f5f	16
c23421811d3c07b3cc40ad0e6c5aa7d6	15
f6af0afc4f726cb3aadd7d43937b8826	15
af5aca9ad7532c2904797a70e77d9196	15
c73edfefb947dad8d05f431da98deabc	14
99296160043c4124a61b8d353949e659	14
929a62715257665dad71a132d1e1a764	14
a3259a6b2bdf49b285f56cfbee505f83	13
a876d28aa9a964c17fccbe5cd564dbb0	10
c288e0237da64a208a95e9c907f8ab00	10
c6c6ad2505114296d3cae0a4084f12ec	10
7061b45ab99759464262dd2149270556	10
e9bf3595d9a88d3c817cececb3ffcc92	10
aa8adab269cd4a48844b1f4a86cd3295	9
79340a73fcd14455908e28b1b8aba3bc	9
bb1859f6a18b46b3a6de66a5779208f8	8
e8c9f5f0d7bd4431bd291b66155b9b84	5
c3846e79501e4f42aff5b997c5f221c2	5
7b7f2943f95e1a77545d009c34c058ce	5
bc1ed0b41431b58a31df3f7baa07f561	4
e650be4888084c91bfa84e6a40e3a511	4
a8aca960c7b542a7b63fc4bd82664d48	4
cc84f5bde81a1d37d9b4e85c493fa28b	4
bff2fe40f2655dc0f460744f4d8c3aeb	4
aeb2297ec977459386cbf783e56a3ad2	4
96979a5c383a077ce87c28e66ac9fca5	3
e59a2fe410fc6d1a78f2c56829283098	3
7060e19476d53991030db4c72c1a6ba9	3
7b6c8cfb76d9627bb8142c900bd92ade	3
6d567253fad9dfeeb87ce2b96f60314c	3
cfd823f8664e097e53040d93bf33a4e8	2
689f2ff73e684fd6b3d4dea6cc4ee2e3	2
bc6d31300f03116d9c6e9bf69fd30bdf	2
7b0073b21eac2026afdbe130700e8abb	2
991772f945f74b6d86ad715547c29bec	2
c16709eec752512796b3820c475e5e78	2
a928b3606c2ccafaca1891c05a10499e	2
aea06a7f4dfbf833a3f76236057e2e96	2
903a0d87c8c74f13aa5437797fdc2024	2
ba88805485c0923f7cc01a3f23bc1f2a	2
90fdec18dee1026ab0ff9cbbb38e4467	2
c1f95d3c5fcb6309c5a8f8a24a493cef	2
b242db7cbd9ed5e039acecc2a46073e6	2
dcd9936950194cbe932873ef8a78375a	2
7aca04e6bfb1d9bcac2096002e704478	1
9ef3823724194d42ac9f0a4fc7aa68eb	1
9c8d947e01054ba54de8d140d9364d21	1
8c3d83b9fbc04a889bb834e8bec5c353	1
afc9224fd289ba13be4912a333d2290c	1
80dbe88933e0046f13aec609fe436c9c	1
a4be54b95636a511ba9e05b2f9e8dfa4	1
cacd4acdc9a96e2509d820d7aee1afa1	1
edfb8df3c84065f8671d00f043469b74	1
9d38e466840f4e31bfffc3303d20f327	1
943eaa4e1111540fc97677c51ae7ca5b	1
ee6f4d1006b8a6bf15cd4f6acee5f267	1
a7c049561270f3037617a00ae9700ae1	1
d002179285cb6986779333f93dd50e07	1
cfb8a4994b069f10e8949965f9ec7b9f	1
9bd4bfad194f4943f8ffe91f74b20b55	1
a1c18e91e9b1cf33c345cb50de6669a2	1
96971012e339d6d6587590404077931e	1
c036824d296cae92f3c075a296946a4e	1
5b61b4e966ff97cbe03903306a782232	1
d8e804c33b6cf793f6ccc3c46d07a9ca	1
8ba2ee06386cb3f3f31668ea538e3441	1
b608a5171abfb60636ec1320076a7aa4	1
c26779f38701e755ccf93831055afc59	1
d845dc1085122f67ec6afa699383e2b1	1
8f22c90327609cf9ccbde0d20bb5437f	1
efa6fdd279b4aa88049aa1ecc1f5c01c	1
ad62725059517eb11224b64dd14108d6	1
940301fc38122559a7a2d049ccdc856e	1
c92fd5e49db81cb177e18e370ad5f03a	1
c480647c4672a8e385aa2af75c8c96a8	1
d2ec336249303127b02f984d1e8ffc1f	2034
e328dc306b084276af3716bae25c86d8	1995
e57fdd340215b4023d62c2fef489aa4f	1988
c7f9929ef4052a8429b1ecfc491c8f39	1112
f7e2619999a7fe2827535ccd22a18a3b	1081
f429a4feda75e0f1c8fe3dd8e7317e5f	1048
be3b5a00a57456d2a4028896937b74da	1043
baba78f962ea876069d8d4b56e4e2ca6	1012
e30421fafea9dceba41c16408f691108	1011
e452fa491fbdf6162d70b9de38454a0a	1011
eb63031f9a6453025c899a59d8b312b6	1010
cf8e0a978124fe653b672519b6727d03	1009
ec6ca15d56e0681e0f635c91f2cdd5b6	1008
f0fea82b46a2f156b2e062869c6b2ad7	1007
f626bfe299f380e264b41e34177c3178	1006
b958a8846e72a90166fd429b162bf130	1005
b88e3f23455d95e9fbf9089417e45e93	1005
f2aa6d9db3d4f800f5bf3e5af95ce3d0	1004
b18e00f1ed59e151b6745bf371cad943	1004
f420fea7ace788975b1e5fcaffed3b2a	1004
a5fca0acea659cd174f1ce73ea736fe4	1004
8614e72f3132335026abc20222fd4a4c	1002
c1119d8c35eeb6c7d1ae0ac47d9e4347	1001
df7a7ef0132d051ff04a2aae65a61a92	998
f230558b7f45b6baad3ceccc30b042a7	996
be29f1a4d80099a8d3076b2b08156f1a	994
da00e448ca023ba47bc3fa04bbd36209	983
e6ada9d2c2ee71c9c81e528eaaa8f801	925
e749ae121f53bb7b30224005781552b1	903
e9ece566797926928d6aed3390b9683d	852
ebf0695674dbee2b2ece5af8919b1c9e	814
d0d908d874bfd6eb0e773922c5d283d9	686
e8e9ca12daf86a926f9177ae3ebd9d79	673
fc5f104fe19e6b23643162b62da80087	670
da52d443f3f7a633b5a2d001180fc41a	667
cf38a4161cff14f0356378b19ede44c4	667
e72369a4e2f3f08dc093491874b9bd3d	657
a17f7bad0ce7773551e7a400a701c4a2	614
fe97e3d49e42ebac49bf419379f7dd15	601
fe9c9c8e75b2010659389380ca23eacd	575
e557baf923594179628a68c80129953a	541
d3aa1a7c10c443eaf9d8270ae2afd70b	515
b6f6ad64bb1fe8b433646d6e1bec3b89	501
e8c852d4db326975b9ecf315cd826ad4	329
ca6ab10ef35bc0c02dd3f5855b6a30f1	327
dbf044062e7c6cde10bd54221513380d	319
c5982620e02e74a8f2294ac983a118f5	317
90b55c817562cac5dc86476117c0c70f	317
d0c110b6166a5f76055773ac044f105b	303
c0b2a5606251318ff160263f95e68b5f	292
9c032c819d1c3d02e7110c29bf06aae5	288
9ea225868444cc5c5c9cf24f9749460d	280
f0a4bed95bd4b6045db9b55161fcd0e9	279
d31d1304c3ec5e873e1f8d27e559f62a	278
cdd02a51dcaa987ace7634dff21c02d2	276
de3a8a955b1bc7206740e4113559ffb6	235
89484c1e9220c35b49c09662e18d9302	219
e3b5a55643ff4958bd4be3cd288b82ee	214
c4f4d7f10d4387422162c2a7e46a4f77	204
ed96e20604a243789eafd75149a41353	201
a3a41019249a93c3a67656d712b88b76	200
d57cfb1a443186c3b0ea8c3228f9f5d5	192
aed6aa5a408a49abe04ac8b7fd4942ea	161
ca2eb81b7a8b874b219cb586ee741de2	157
e812fbb5eb5f1bd8f40a3425dfb09199	155
e3d12427f66196c291e8c68ce50768ea	151
dc58b2daec044553aa2a0ff9c6315988	144
e3601620d8f3ba0e0cd2bfc00dec99c5	144
d58bcefdb25d6aacad03ccae413fe7aa	142
d55bca42f03d113fb13f7e54196ae028	130
9c403492e47b6f92733a4ed4aea08b15	125
caed15b10c105706d4ded0bd68eeefbc	121
aba30bec0a7efa6d3392e21278f88d67	120
f63298e3d485d12b3fad45654309d0c2	115
8cb796c9917d7cc2cb9feafe89aac04e	104
e27f92764eddfce71685e4539edd4f57	103
c96f3468443b614747ec1a8bfe0c73e9	103
f000ffcdc65304a80a87c796f0a4a613	100
bb6544dfbe55f8890b62e2d9e778166c	100
f6069ccd2bf081638c6a107fa5924f2e	99
e1194302eeed124c91b44c0dceef57fb	87
ecb8b29da433738d1cdf6eb488fbeef6	80
b145ae4e5123b13641e2bda18d5442cb	78
e958c42cd29e4c3e836d96af1be523f9	67
a577268fbd145d57ef251595e7833c13	60
f0809103ccde3c72e5e8e105fc738e63	59
cf19c5a1eda941b8b6ddd3c1157f65d0	55
ce5dcdbdfdd5942a64ba14c319f9e9ea	49
9c7414621bfe4bd5bc028409bb89f8bb	49
f02693f302954205b1f5b59bfe878d84	48
e77dec8c2dea4c1cb3c039453b12050e	36
c5899eb04a01442799c9410dd96f2b0d	33
6e711a268bdf4809ad84a43091971338	33
cfa3932a25353c6acf68b8971626e75b	32
fc80f07f2f964c5a9e536678fb47fe0b	29
c74a80dc6c344905861ed142156735fc	26
fcab0c65be2a41ef9ab8b796548b5c49	26
be3364b90b214fc3b574b05ed9466c76	24
c78381f4d14b515d4cbba1a5fb1723db	21
d9215e5ed34c2587d00ab2f7291b3896	20
e17c1bdba8aef1c0f2d6129c85761a73	17
e8d9a6e6901c47f4bfc5c30460627e40	16
ddb74a5e3e2d40a184c072c4f0902e8a	13
eeb38dc6faad407d84b222f5e0ade1fa	13
9e2c9f28facf4fefa5a247f541440bd1	12
e813776e54db4c0dbc08145bdf3f409c	11
caa4c2b8c40e416e8084a3799598f118	8
e7cd5ae23b880ec7784663a8e0c272f7	7
aab7483e037652ef290e43eeaac19f04	7
bb1e7ff359834e08ba913c96d307f01e	7
dfdcf649b1a85740ca83c13d928be9cd	7
d51d1fd10fa3504422b49d3ed62d67c7	6
bc689bdcf68d800fe83389aa8bcda5b0	5
d972f05cff7c51c5ae360a803b96570a	4
e61c1438461f380a3877a7c79bcc1b9d	4
d346c2cd9d1e4e28b2d3a0717f00a31d	4
e2694b1c344bb319c23f9c12de74234d	4
fdd9dee33e8f50951b07a3bbb78c7101	4
c42ab5e945ef418c9180fdaaa2e991af	4
ff4d87c327f945caa2e58ea6a94179fd	3
da48d0a3f037312bb9d0143dff6b9128	2
c762568557385f28172d2adf77783f12	2
ed82d2ab606eb5c0d129b85ef0560cb0	2
f98150c1b769e2e46b2328607a35f878	2
d55a01ecbf912e5c288f076797824882	2
dd114e0b8ff9c671a6a18a36b0b47fe1	2
c8c8c4de94f7c34645a2899ac05762fc	2
c844aa51a5ab3cce11943931ff279cd5	2
b3cc37ac5092a4a877c75d4cb8a9bb74	2
c496be98cc1a47e783d31ed2c239936f	2
e436013d46414737967443ed187c258c	2
f98779496c5aff117a359d2dab594f0d	2
d365838645fbc60a9af595b33e8d51a5	2
d6c6e51f8b2188fcc029d76462ae6a7a	2
e2a95bf97b4e45078f34468d809503e2	1
a9db8769bf8520dcd98b6cb5a7ab7fec	1
fe8530be2db69ad489be155e1e756a04	1
b2f24fcd6163c73b01078cc689e43851	1
db60e557da3b7b0f739c8ca331f1911e	1
cbd83bc588f59cc581a69f7612d687f0	1
ad82ba5f57a6c6ae02d7b88c4c962b43	1
b9f77c00b7f5d8f5d889d7b17090d1c3	1
ab99a565fa01a42e67ea5945b3216b39	1
a229a192c15b32a1dee0558d9dc37e13	1
c7d5ebfa892069855f72aa963adc8fb1	1
e9e3e6583cb1153bb1a15f4c5b7f58ab	1
c4f5bb45693e5195eac5fbe4096f2632	1
ce918fb1cc40c9bb637102ea6a73a265	1
864caa0ed0f02d654ff7edd616cb98da	1
aa0a297db5936f49b50a44ca7feae670	1
cf6590b37bb640ff8521918ba3dcc92d	1
c888ca65b155ecfaa4a302aa0af4473f	1
de97a4a5676e7f0e15915224b45e47ce	1
d49ddf5eff970b0bc7a86bc801f37b34	1
d526ba716adf880e4b515f3b7ae986f4	1
d7240181821e48509352a15348a23eab	1
f750262c8636c4ab36df401497acc932	1
d0c55e2394d4f7ec1baf3aeeffa9ce72	1
ddc513e3941243ae1e44c1f04f1b4ad8	1
78e393f2eafde1c64dfcaba9e22a21ae	1896
4b7e5ba5bafc47296d455f5574d3f29d	1047
651c279961598165e5518239f08fa403	1035
6caf8af2552925035348d2fed2b524dd	1027
7afd651bc53540176d325ddae6bdab4e	1025
7ff10d38902b8b55c18c653b4b963669	1023
ae9a425e8491273c16686fe5429f0c45	1023
5f2ead303e0563ca752ecf1aa87f4264	1020
6d41eb75d9d6a301dd87c880d6c55c63	1020
fbd8d56bcafd6f60194d0ed839eab842	1015
62b3b528f8cea1a46fb3508796e184ba	1014
847ecfaca83425c26b9d8597b3435de0	1011
8570ce6d69cdae998feb2766ec2a5175	1010
7708921712c467aae79ed50fa26629d2	1010
6bd360c467c241b99449e435372fdc79	1009
48ea00be5522c7d221a1e8609e157191	1009
8645082b092a24e82f948e27e90a2b5d	1008
5c67327f23992aa821de3a1d0fd0985b	1008
b8be452c8e783a9226b8ac7106a7d68d	1007
6ad0b7aeecce1e9413d35f6960a2b7aa	1007
61816f7b97e98e86195b5d6b27cbd308	1007
902cd6e083d2e329786363d52f23bc10	1007
c7ccd0d66ce9feb95972176cbd3f8c57	1007
d7087b024ff9db07c99f01b7772af176	1007
6ebdfa92a5461cca431e0af60bf810b1	1007
5dbe097f1cdfa61604b4ae34195c351e	1006
690ca462eaf9b562e7c9925de11ff546	1005
63aab13c36fd5e6515ad236140c479eb	1004
7292c771446a907b3f1d1564d2b52663	1003
6828a0e669a46b31b9c2ffdbf7a7659c	922
a1edd02268b9e16d554cffce9be34511	877
bc1a9a1e3fdeb9b36e84ecdba07a5156	876
b0b87aa4ae975c4cd0ac68617ac9ce0d	845
512d92a9db29fdf9397bbba349ca65d4	844
78ac90f5591d7a7401e2a0cc9df00967	841
7d6629300c2c49d189d9e98becabbde7	824
5b9780882e18c0754b77bf7a50a72111	823
813a8ae20e826f0240b7cfd52cf67304	804
7d839e2be3cd2b84ec071a643386becc	764
83dab9f4f2097968eea7c881ae29fe88	756
8296a8278b1151d9b4e0670c7d9fa917	736
59060e2769a03b5036e517159e8c9c41	706
5ef42431f4698b33e9fcb3ae196c7e2b	705
9804eb5ad19502298da6965bc4c78df1	699
866ed76f44950a82ec90f75b7714a62c	695
df209f382ce4f887a51229609284ab41	687
7485138e4682e3e15fbb800fcd214d2f	683
4b186feb147186b4d0b37516c8858b4f	682
8bfac7adb50ea687031590cfe4beab62	681
3b0b3264e93b3888f4a4051638c67c41	681
765393e5bc40fbe81c537556bf6d9a79	673
4c4c4544005157108047c8c04f434832	673
d3b96542d511b036964a4b1f13c32b57	671
47fb0224ca98bac8ad919740cc8e3ed8	670
4147de099e09f471edae1bf0e3cb44ec	669
7eff0545db51e1751ec462c96421d6df	668
6877f0a82747fd61c5d48bf028464a7e	658
6582d62cb1bfc7a20ff205863447dfe1	645
6952b9b1fb56278ee7b16a3599fefc2f	579
6ac681ce306175e0e8e0fd61c091cce0	567
70457f9c34ed32304687d2efb46405fd	534
4446cea901e641f993e4218803ec52ed	531
5c67b721c32601bd72578b06fc42aa75	503
a6850ca1ceabd9d45e230de1ba66302f	500
5e8df39b1af5c8edcc554f02f1787c19	499
7964040f584c2e4f9b02a17f98c9a6e3	381
6496badda7fae88adfc54cf8daf9142a	360
9439126d02c12809a9b451d4be3ba228	333
b85bd7f642ba8c6cde18b2101b51788f	330
e764e106a1e58c98a46e864ec0955259	306
9e6a432fc653bf2bce151a3ab6ffb703	294
9025454bd027704e173c1f4bb24243bc	282
468cf904bff84531ad0f69c59bf64654	281
2fcb3d9d9805e5266665e9de5423c0ac	280
667fef0da074a1de22b0cb21b2c4e03b	276
5ba1a7eb9bc6037c85843e754c778516	273
992492f383218d645b9d563668af4f76	263
5925ca4ddf0a8793d0cc0a04e1a58151	260
6528772855b840383a71e5249c560666	255
79654b38860c2e9a8aa74f08cf24a980	252
58cb3833f501588a5733876380d5bc80	237
bf28da745693fbc4edccd14841769a23	233
8b92836bcba44838f285a15fb06635ea	216
acc6e1594b9d43f4a91dbc759be74580	210
555f90990bec4fce9074ef5b95589cb7	207
46f396b28cd14f698b9a9f63a3e31e9f	206
84669ced26e67f72aff23142c020c8fa	205
7f4fd16596db3da086a01b2d8e375d5a	200
9223ed2c572f64d17a882d63e7e48694	199
7b5150d3e5065798e6e98a3e771920ed	198
4f89a1258674472ebf68cf07b9301d2c	197
72fa014410d64953e62907249b8dbd98	190
8232abdde478052c25ad3f119fcadde0	180
647f0128e2e974c0089188e27e09fe65	179
7151f74a124d853b99650b85e68eb562	175
73ea2b037110e8c7068ef66e37d09610	173
8eb1b920c98db749fa594ee1ed7e1a58	172
6fd290bb8129a05a1bc195f35d2e0c53	165
96b9232443f519c5d40c322c2d233c5a	164
673e2f13fcfc3fe2fc7e472074f874d6	160
b893c2528671977a28e816a5e1199391	159
9ad593b27bb37b52bf2225799a793afa	150
3090e3a88eda3a3cace4f93f72b5b325	149
a057c2c261720252e0ca30850143be3e	148
7694f2f1287b235ac85bd783b00dbb98	142
ad5a2ec31248563f10005dc5fb2a7a5e	142
6b9595fabb2e30f002d06d5efaff2d0c	136
67c0516588eb4d7ea75bda8dcae6b4d1	132
7190735983bb8630a1f602250b19714c	131
6127aa8270e370b6756f1db3c0cc02b9	129
865a826c09d7ea123da74a3a76adeb15	121
5fd88885a9791c9dd3207695ec186bcb	120
a232404d805be36580f8ad19b47dfd9c	119
927a7a87a545f3e340f427b9c707655b	118
707f88c1ca0da6162f9929444b5be13e	115
5684a80e7514dd48a7ed55b8ce972e9c	114
5c4585383fb2dcbc878e16487dd8265c	112
5104ea0806aa08641da38f0532bc35c4	112
c06962c9e8fefad04befb65f8963c879	109
a212bc93cfb29eca285ce6a6bd8a2210	109
657388406fa39fb8f62ac3961aca39d6	107
7370a80b6af3337888bf216cafef5011	97
733d1a25dce5621cea88750536493643	97
2c06a7a3f29299cebe7ef5123f5a9bd7	91
45c2ee8c8862900f852963a9aa5f631e	91
97660b3ad790ebb90e3bf4f20e4cbe16	88
7a5693c2f467998fe2c75b2dbe6e9607	85
84510790db6711e18278f46d044fef26	83
8513608d6903c590955ab8e9e35a088c	81
7223e8724f58a204b76ebc4260c1159e	80
7ee18e7ba16c11e083e31c659d003205	79
